address,ID,First_Due_Date,First_Payment_Month,DisbursementMonth,DisbursementDate,loanamount,LOANNAME,totaldue,TERM,Paidflag
Kaduna,92262578,2022-04-08,2022-04-01,2022-03-01,2022-03-09,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92262579,2022-04-08,2022-04-01,2022-03-01,2022-03-09,25000.0000000000,"Lite Loan - New",8000.00,3,paidin7
Lagos,92262732,2022-04-18,2022-04-01,2022-03-01,2022-03-19,11200.0000000000,"Lite Loan - New",2464.00,3,paidin7
Lagos,92263053,2022-04-14,2022-04-01,2022-03-01,2022-03-15,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92263152,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ekiti,92263396,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92263424,2022-04-09,2022-04-01,2022-03-01,2022-03-10,20000.0000000000,"Lite Loan - New",6000.00,3,paidin30
Lagos,92263798,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92264059,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Edo,92264116,2022-04-10,2022-04-01,2022-03-01,2022-03-11,9800.0000000000,"Lite Loan - New",2940.00,3,paidin7
Lagos,92264144,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92264313,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Rivers,92264338,2022-04-10,2022-04-01,2022-03-01,2022-03-11,15000.0000000000,"Lite Loan - New",4600.00,3,"not paid"
Lagos,92264410,2022-04-10,2022-04-01,2022-03-01,2022-03-11,6200.0000000000,"Lite Loan - New",1860.00,3,"not paid"
Ogun,92264725,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92264883,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92265052,2022-04-14,2022-04-01,2022-03-01,2022-03-15,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
FCT,92265073,2022-04-11,2022-04-01,2022-03-01,2022-03-12,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92265235,2022-04-11,2022-04-01,2022-03-01,2022-03-12,50000.0000000000,"Lite Loan - New",12588.33,3,paidin7
Rivers,92265300,2022-04-12,2022-04-01,2022-03-01,2022-03-13,8700.0000000000,"Lite Loan - New",2523.00,3,"not paid"
Ogun,92265597,2022-04-12,2022-04-01,2022-03-01,2022-03-13,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92265744,2022-04-12,2022-04-01,2022-03-01,2022-03-13,38800.0000000000,"Lite Loan - New",11640.00,3,paidin7
Ogun,92265880,2022-04-13,2022-04-01,2022-03-01,2022-03-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92265975,2022-04-15,2022-04-01,2022-03-01,2022-03-16,5000.0000000000,"Lite Loan - New",1500.00,3,"not paid"
Lagos,92266396,2022-04-16,2022-04-01,2022-03-01,2022-03-17,10000.0000000000,"Lite Loan - New",2700.00,3,paidin7
Lagos,92266484,2022-04-13,2022-04-01,2022-03-01,2022-03-14,19000.0000000000,"Lite Loan - New",5700.00,3,paidin7
Lagos,92266665,2022-04-15,2022-04-01,2022-03-01,2022-03-16,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92267131,2022-04-16,2022-04-01,2022-03-01,2022-03-17,20000.0000000000,"Lite Loan - New",5600.00,3,"not paid"
Osun,92267213,2022-04-14,2022-04-01,2022-03-01,2022-03-15,24300.0000000000,"Lite Loan - New",7290.00,3,"not paid"
Ekiti,92267401,2022-05-01,2022-05-01,2022-04-01,2022-04-01,19100.0000000000,"Lite Loan - New",2674.00,3,"not paid"
Lagos,92267453,2022-04-14,2022-04-01,2022-03-01,2022-03-15,10100.0000000000,"Lite Loan - New",3030.00,3,"not paid"
Edo,92267518,2022-04-14,2022-04-01,2022-03-01,2022-03-15,14700.0000000000,"Lite Loan - New",4410.00,3,"not paid"
Lagos,92268161,2022-04-20,2022-04-01,2022-03-01,2022-03-21,9400.0000000000,"Lite Loan - New",2538.00,3,paidin7
Lagos,92268178,2022-04-16,2022-04-01,2022-03-01,2022-03-17,8700.0000000000,"Lite Loan - New",2697.00,3,"not paid"
Lagos,92268333,2022-04-15,2022-04-01,2022-03-01,2022-03-16,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92269071,2022-04-16,2022-04-01,2022-03-01,2022-03-17,44500.0000000000,"Lite Loan - New",13795.00,3,paidin7
Kwara,92269117,2022-04-17,2022-04-01,2022-03-01,2022-03-18,10100.0000000000,"Lite Loan - New",3030.00,3,"not paid"
Lagos,92269422,2022-04-16,2022-04-01,2022-03-01,2022-03-17,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92270250,2022-04-18,2022-04-01,2022-03-01,2022-03-19,15000.0000000000,"Lite Loan - New",4600.00,3,"not paid"
Lagos,92271019,2022-04-18,2022-04-01,2022-03-01,2022-03-19,50000.0000000000,"Lite Loan - New",12588.33,3,paidin7
Osun,92271093,2022-04-18,2022-04-01,2022-03-01,2022-03-19,8300.0000000000,"Lite Loan - New",2490.00,3,"not paid"
Lagos,92271190,2022-04-20,2022-04-01,2022-03-01,2022-03-21,6400.0000000000,"Lite Loan - New",1792.00,3,"not paid"
Oyo,92271233,2022-04-18,2022-04-01,2022-03-01,2022-03-19,6000.0000000000,"Lite Loan - New",1800.00,3,paidin7
Lagos,92271365,2022-04-18,2022-04-01,2022-03-01,2022-03-19,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Delta,92271507,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92272162,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Edo,92272352,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Nasarawa,92272368,2022-04-19,2022-04-01,2022-03-01,2022-03-20,7300.0000000000,"Lite Loan - New",2190.00,3,"not paid"
Lagos,92272771,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,paidin14
Lagos,92272886,2022-04-28,2022-04-01,2022-03-01,2022-03-29,22300.0000000000,"Lite Loan - New",4906.00,3,"not paid"
FCT,92272912,2022-04-21,2022-04-01,2022-03-01,2022-03-22,16500.0000000000,"Lite Loan - New",4785.00,3,paidin7
Rivers,92273254,2022-04-20,2022-04-01,2022-03-01,2022-03-21,33200.0000000000,"Lite Loan - New",9960.00,3,paidin7
Edo,92273581,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92274410,2022-04-25,2022-04-01,2022-03-01,2022-03-26,50000.0000000000,"Lite Loan - New",13000.00,3,paidin14
Kwara,92274477,2022-04-21,2022-04-01,2022-03-01,2022-03-22,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Delta,92274587,2022-04-22,2022-04-01,2022-03-01,2022-03-23,11600.0000000000,"Lite Loan - New",3364.00,3,"not paid"
"Cross River",92274687,2022-04-22,2022-04-01,2022-03-01,2022-03-23,5000.0000000000,"Lite Loan - New",1500.00,3,"not paid"
Lagos,92274696,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92275298,2022-04-22,2022-04-01,2022-03-01,2022-03-23,25100.0000000000,"Lite Loan - New",8032.00,3,paidin7
FCT,92275565,2022-04-27,2022-04-01,2022-03-01,2022-03-28,5400.0000000000,"Lite Loan - New",1458.00,3,paidin7
Edo,92275790,2022-04-22,2022-04-01,2022-03-01,2022-03-23,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Ogun,92275856,2022-04-23,2022-04-01,2022-03-01,2022-03-24,10200.0000000000,"Lite Loan - New",3162.00,3,"not paid"
"Akwa Ibom",92276323,2022-04-23,2022-04-01,2022-03-01,2022-03-24,5000.0000000000,"Lite Loan - New",1500.00,3,"not paid"
Lagos,92277531,2022-04-24,2022-04-01,2022-03-01,2022-03-25,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Delta,92280565,2022-04-28,2022-04-01,2022-03-01,2022-03-29,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Ogun,92281755,2022-04-29,2022-04-01,2022-03-01,2022-03-30,6900.0000000000,"Lite Loan - New",2001.00,3,paidin7
Ogun,92282557,2022-04-29,2022-04-01,2022-03-01,2022-03-30,14106.0000000000,"Lite Loan - New",4513.92,3,paidin14
FCT,92283888,2022-05-02,2022-05-01,2022-03-01,2022-03-31,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92284927,2022-05-04,2022-05-01,2022-04-01,2022-04-04,9200.0000000000,"Lite Loan - New",2576.00,3,paidin7
Oyo,92285760,2022-05-02,2022-05-01,2022-04-01,2022-04-02,12500.0000000000,"Lite Loan - New",3760.00,3,paidin7
FCT,92285856,2022-05-01,2022-05-01,2022-04-01,2022-04-01,18300.0000000000,"Lite Loan - New",5673.00,3,"not paid"
"Akwa Ibom",92286305,2022-05-02,2022-05-01,2022-04-01,2022-04-02,50000.0000000000,"Lite Loan - New",12726.67,3,paidin7
Oyo,92286408,2022-05-02,2022-05-01,2022-04-01,2022-04-02,8300.0000000000,"Lite Loan - New",2490.00,3,paidin7
Ogun,92288750,2022-05-04,2022-05-01,2022-04-01,2022-04-04,21200.0000000000,"Lite Loan - New",6360.00,3,paidin7
Lagos,92289900,2022-05-05,2022-05-01,2022-04-01,2022-04-05,9200.0000000000,"Lite Loan - New",2760.00,3,paidin7
Oyo,92290538,2022-05-06,2022-05-01,2022-04-01,2022-04-06,19400.0000000000,"Lite Loan - New",5820.00,3,paidin7
FCT,92290801,2022-05-10,2022-05-01,2022-04-01,2022-04-10,48400.0000000000,"Lite Loan - New",12584.00,3,paidin7
"Akwa Ibom",92292530,2022-05-08,2022-05-01,2022-04-01,2022-04-08,12000.0000000000,"Lite Loan - New",3720.00,3,paidin7
"Akwa Ibom",92292924,2022-05-09,2022-05-01,2022-04-01,2022-04-09,7000.0000000000,"Lite Loan - New",2100.00,3,"not paid"
Osun,92293252,2022-05-08,2022-05-01,2022-04-01,2022-04-08,50000.0000000000,"Lite Loan - New",15500.00,3,paidin7
Lagos,92294539,2022-05-09,2022-05-01,2022-04-01,2022-04-09,50000.0000000000,"Lite Loan - New",12726.67,3,"not paid"
Kano,92295092,2022-05-10,2022-05-01,2022-04-01,2022-04-10,7500.0000000000,"Lite Loan - New",2250.00,3,paidin7
Lagos,92295989,2022-05-11,2022-05-01,2022-04-01,2022-04-11,17000.0000000000,"Lite Loan - New",5100.00,3,paidin7
Kano,92296531,2022-05-15,2022-05-01,2022-04-01,2022-04-15,4900.0000000000,"Lite Loan - New",1274.00,3,paidin7
Enugu,92296765,2022-05-13,2022-05-01,2022-04-01,2022-04-13,5000.0000000000,"Lite Loan - New",1400.00,3,paidin7
Lagos,92296960,2022-05-13,2022-05-01,2022-04-01,2022-04-13,35000.0000000000,"Lite Loan - New",9800.00,3,paidin7
FCT,92297482,2022-05-12,2022-05-01,2022-04-01,2022-04-12,50000.0000000000,"Lite Loan - New",15000.00,3,"not paid"
Delta,92298989,2022-06-10,2022-06-01,2022-05-01,2022-05-11,7500.0000000000,"Lite Loan - New",150.00,3,"not paid"
Lagos,92299437,2022-05-27,2022-05-01,2022-04-01,2022-04-27,16800.0000000000,"Lite Loan - New",1176.00,3,paidin7
Lagos,92299761,2022-05-20,2022-05-01,2022-04-01,2022-04-20,9600.0000000000,"Lite Loan - New",2208.00,3,paidin7
"Akwa Ibom",92300706,2022-05-17,2022-05-01,2022-04-01,2022-04-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Oyo,92301024,2022-06-25,2022-06-01,2022-05-01,2022-05-16,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92301212,2022-05-23,2022-05-01,2022-04-01,2022-04-23,12600.0000000000,"Lite Loan - New",2898.00,3,paidin7
Ogun,92301426,2022-05-15,2022-05-01,2022-04-01,2022-04-15,6500.0000000000,"Lite Loan - New",2015.00,3,paidin7
FCT,92301962,2022-05-19,2022-05-01,2022-04-01,2022-04-19,5700.0000000000,"Lite Loan - New",1539.00,3,paidin7
Lagos,92302095,2022-05-15,2022-05-01,2022-04-01,2022-04-15,50000.0000000000,"Lite Loan - New",15500.00,3,paidin30
Lagos,92302618,2022-06-13,2022-06-01,2022-05-01,2022-05-14,7800.0000000000,"Lite Loan - New",156.00,3,paidin7
Oyo,92303870,2022-05-29,2022-05-01,2022-04-01,2022-04-29,5000.0000000000,"Lite Loan - New",1533.33,3,paidin7
Ogun,92304187,2022-05-21,2022-05-01,2022-04-01,2022-04-21,11000.0000000000,"Lite Loan - New",2750.00,3,"not paid"
Lagos,92307727,2022-05-19,2022-05-01,2022-04-01,2022-04-19,50000.0000000000,"Lite Loan - New",15000.00,3,paidin30
Lagos,92307879,2022-05-19,2022-05-01,2022-04-01,2022-04-19,14000.0000000000,"Lite Loan - New",4200.00,3,paidin7
Lagos,92308304,2022-05-20,2022-05-01,2022-04-01,2022-04-20,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92308416,2022-05-19,2022-05-01,2022-04-01,2022-04-19,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92308904,2022-05-20,2022-05-01,2022-04-01,2022-04-20,41000.0000000000,"Lite Loan - New",12300.00,3,paidin14
Lagos,92309803,2022-05-20,2022-05-01,2022-04-01,2022-04-20,12800.0000000000,"Lite Loan - New",3840.00,3,"not paid"
Lagos,92310611,2022-05-22,2022-05-01,2022-04-01,2022-04-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92311916,2022-05-22,2022-05-01,2022-04-01,2022-04-22,11900.0000000000,"Lite Loan - New",3689.00,3,"not paid"
Lagos,92312283,2022-05-26,2022-05-01,2022-04-01,2022-04-26,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92312539,2022-05-22,2022-05-01,2022-04-01,2022-04-22,5800.0000000000,"Lite Loan - New",1798.00,3,paidin7
Ogun,92313179,2022-07-11,2022-07-01,2022-06-01,2022-06-11,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Edo,92313765,2022-05-24,2022-05-01,2022-04-01,2022-04-24,12200.0000000000,"Lite Loan - New",3660.00,3,paidin7
Lagos,92313784,2022-05-25,2022-05-01,2022-04-01,2022-04-25,5000.0000000000,"Lite Loan - New",1516.67,3,paidin7
Lagos,92313840,2022-05-24,2022-05-01,2022-04-01,2022-04-24,5800.0000000000,"Lite Loan - New",1740.00,3,"not paid"
Lagos,92314358,2022-05-29,2022-05-01,2022-04-01,2022-04-29,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92315854,2022-05-26,2022-05-01,2022-04-01,2022-04-26,7700.0000000000,"Lite Loan - New",2310.00,3,"not paid"
Lagos,92315958,2022-05-26,2022-05-01,2022-04-01,2022-04-26,4000.0000000000,"Lite Loan - New",1200.00,3,"not paid"
Bayelsa,92316692,2022-05-29,2022-05-01,2022-04-01,2022-04-29,9600.0000000000,"Lite Loan - New",2592.00,3,paidin7
Kogi,92316996,2022-05-27,2022-05-01,2022-04-01,2022-04-27,13500.0000000000,"Lite Loan - New",4050.00,3,paidin7
Ogun,92318594,2022-05-28,2022-05-01,2022-04-01,2022-04-28,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92318746,2022-05-28,2022-05-01,2022-04-01,2022-04-28,10500.0000000000,"Lite Loan - New",3360.00,3,paidin7
Abia,92318885,2022-05-28,2022-05-01,2022-04-01,2022-04-28,11200.0000000000,"Lite Loan - New",3584.00,3,paidin7
FCT,92319305,2022-06-01,2022-06-01,2022-05-01,2022-05-02,4000.0000000000,"Lite Loan - New",1200.00,3,"not paid"
Rivers,92320376,2022-06-02,2022-06-01,2022-05-01,2022-05-03,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
FCT,92320801,2022-05-30,2022-05-01,2022-04-01,2022-04-30,17600.0000000000,"Lite Loan - New",5280.00,3,paidin7
Lagos,92321169,2022-05-31,2022-05-01,2022-05-01,2022-05-01,11900.0000000000,"Lite Loan - New",3570.00,3,paidin7
FCT,92321214,2022-05-31,2022-05-01,2022-05-01,2022-05-01,4700.0000000000,"Lite Loan - New",1410.00,3,paidin7
FCT,92322204,2022-06-01,2022-06-01,2022-05-01,2022-05-02,16500.0000000000,"Lite Loan - New",4950.00,3,paidin7
FCT,92322267,2022-06-01,2022-06-01,2022-05-01,2022-05-02,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92322471,2022-06-04,2022-06-01,2022-05-01,2022-05-05,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Rivers,92322526,2022-06-01,2022-06-01,2022-05-01,2022-05-02,9800.0000000000,"Lite Loan - New",2940.00,3,paidin7
FCT,92322923,2022-06-01,2022-06-01,2022-05-01,2022-05-02,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Oyo,92324864,2022-06-13,2022-06-01,2022-05-01,2022-05-14,9800.0000000000,"Lite Loan - New",2156.00,3,"not paid"
Oyo,92325036,2022-06-04,2022-06-01,2022-05-01,2022-05-05,15800.0000000000,"Lite Loan - New",4898.00,3,paidin7
Lagos,92325356,2022-06-04,2022-06-01,2022-05-01,2022-05-05,8900.0000000000,"Lite Loan - New",2759.00,3,paidin7
Lagos,92327273,2022-06-06,2022-06-01,2022-05-01,2022-05-07,10000.0000000000,"Lite Loan - New",2900.00,3,paidin7
Ogun,92329056,2022-06-07,2022-06-01,2022-05-01,2022-05-08,9500.0000000000,"Lite Loan - New",2755.00,3,paidin7
Lagos,92330239,2022-06-09,2022-06-01,2022-05-01,2022-05-10,6700.0000000000,"Lite Loan - New",1943.00,3,"not paid"
Lagos,92332299,2022-06-09,2022-06-01,2022-05-01,2022-05-10,21400.0000000000,"Lite Loan - New",6420.00,3,paidin7
Lagos,92332800,2022-06-10,2022-06-01,2022-05-01,2022-05-11,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
FCT,92333123,2022-06-10,2022-06-01,2022-05-01,2022-05-11,22900.0000000000,"Lite Loan - New",7328.00,3,paidin7
Edo,92333186,2022-06-10,2022-06-01,2022-05-01,2022-05-11,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Kano,92333596,2022-06-11,2022-06-01,2022-05-01,2022-05-12,6000.0000000000,"Lite Loan - New",1860.00,3,paidin7
Bayelsa,92334771,2022-06-12,2022-06-01,2022-05-01,2022-05-13,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92334862,2022-06-12,2022-06-01,2022-05-01,2022-05-13,6300.0000000000,"Lite Loan - New",1890.00,3,"not paid"
Lagos,92335926,2022-06-12,2022-06-01,2022-05-01,2022-05-13,9400.0000000000,"Lite Loan - New",2820.00,3,paidin7
Lagos,92336880,2022-06-12,2022-06-01,2022-05-01,2022-05-13,6900.0000000000,"Lite Loan - New",2070.00,3,"not paid"
FCT,92337117,2022-06-12,2022-06-01,2022-05-01,2022-05-13,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Plateau,92337265,2022-06-12,2022-06-01,2022-05-01,2022-05-13,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Lagos,92337455,2022-06-24,2022-06-01,2022-05-01,2022-05-25,50000.0000000000,"Lite Loan - New",12726.67,3,"not paid"
FCT,92337808,2022-06-13,2022-06-01,2022-05-01,2022-05-14,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Lagos,92338122,2022-06-17,2022-06-01,2022-05-01,2022-05-18,5400.0000000000,"Lite Loan - New",1404.00,3,"not paid"
Ogun,92338504,2022-06-13,2022-06-01,2022-05-01,2022-05-14,18800.0000000000,"Lite Loan - New",5640.00,3,"not paid"
Ogun,92338513,2022-06-13,2022-06-01,2022-05-01,2022-05-14,36300.0000000000,"Lite Loan - New",10890.00,3,paidin7
Lagos,92340423,2022-06-15,2022-06-01,2022-05-01,2022-05-16,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Edo,92341194,2022-06-15,2022-06-01,2022-05-01,2022-05-16,5400.0000000000,"Lite Loan - New",1620.00,3,paidin7
Lagos,92341547,2022-06-15,2022-06-01,2022-05-01,2022-05-16,10400.0000000000,"Lite Loan - New",3120.00,3,paidin7
Ogun,92342105,2022-06-19,2022-06-01,2022-05-01,2022-05-20,7200.0000000000,"Lite Loan - New",1944.00,3,"not paid"
Lagos,92342419,2022-06-16,2022-06-01,2022-05-01,2022-05-17,22300.0000000000,"Lite Loan - New",6690.00,3,"not paid"
Lagos,92342674,2022-06-16,2022-06-01,2022-05-01,2022-05-17,4600.0000000000,"Lite Loan - New",1380.00,3,"not paid"
Delta,92345111,2022-06-18,2022-06-01,2022-05-01,2022-05-19,7800.0000000000,"Lite Loan - New",2418.00,3,"not paid"
Lagos,92345657,2022-06-18,2022-06-01,2022-05-01,2022-05-19,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92345919,2022-06-22,2022-06-01,2022-05-01,2022-05-23,18500.0000000000,"Lite Loan - New",4995.00,3,"not paid"
Ogun,92345999,2022-06-19,2022-06-01,2022-05-01,2022-05-20,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92346425,2022-06-19,2022-06-01,2022-05-01,2022-05-20,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Nasarawa,92346967,2022-06-20,2022-06-01,2022-05-01,2022-05-21,50000.0000000000,"Lite Loan - New",12726.67,3,"not paid"
Lagos,92347476,2022-06-19,2022-06-01,2022-05-01,2022-05-20,10000.0000000000,"Lite Loan - New",3066.67,3,"not paid"
"Akwa Ibom",92347887,2022-06-21,2022-06-01,2022-05-01,2022-05-22,13800.0000000000,"Lite Loan - New",4002.00,3,"not paid"
Ogun,92347928,2022-06-23,2022-06-01,2022-05-01,2022-05-24,27700.0000000000,"Lite Loan - New",7479.00,3,"not paid"
Osun,92348060,2022-06-20,2022-06-01,2022-05-01,2022-05-21,16100.0000000000,"Lite Loan - New",4830.00,3,"not paid"
Lagos,92348102,2022-06-22,2022-06-01,2022-05-01,2022-05-23,13500.0000000000,"Lite Loan - New",3780.00,3,"not paid"
Ogun,92348299,2022-06-21,2022-06-01,2022-05-01,2022-05-22,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92348487,2022-06-23,2022-06-01,2022-05-01,2022-05-24,6100.0000000000,"Lite Loan - New",1647.00,3,"not paid"
FCT,92348713,2022-06-20,2022-06-01,2022-05-01,2022-05-21,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
FCT,92348827,2022-06-20,2022-06-01,2022-05-01,2022-05-21,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Kwara,92349271,2022-06-22,2022-06-01,2022-05-01,2022-05-23,7100.0000000000,"Lite Loan - New",2059.00,3,"not paid"
FCT,92349359,2022-06-24,2022-06-01,2022-05-01,2022-05-25,7200.0000000000,"Lite Loan - New",1944.00,3,"not paid"
Edo,92350811,2022-06-22,2022-06-01,2022-05-01,2022-05-23,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92351565,2022-06-23,2022-06-01,2022-05-01,2022-05-24,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
FCT,92352093,2022-06-23,2022-06-01,2022-05-01,2022-05-24,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Enugu,92352663,2022-06-30,2022-06-01,2022-05-01,2022-05-31,20000.0000000000,"Lite Loan - New",4800.00,3,"not paid"
Lagos,92352782,2022-06-23,2022-06-01,2022-05-01,2022-05-24,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Anambra,92352835,2022-06-24,2022-06-01,2022-05-01,2022-05-25,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92353101,2022-06-24,2022-06-01,2022-05-01,2022-05-25,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Edo,92353188,2022-06-24,2022-06-01,2022-05-01,2022-05-25,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Ogun,92353455,2022-06-29,2022-06-01,2022-05-01,2022-05-30,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92353671,2022-06-25,2022-06-01,2022-05-01,2022-05-26,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Ogun,92353835,2022-06-24,2022-06-01,2022-05-01,2022-05-25,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Ogun,92353859,2022-06-26,2022-06-01,2022-05-01,2022-05-27,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
